iabCat,masculinity,interest,IgName,IgLevel1,IgLevel2,PinkMin,PinkAvg,PinkMax
Arts & Entertainment,-2169.0,6010963648309,Minions (film),empty,News and entertainment,79.93861594423356,15.293204003677785,19.187952588463666
Health & Fitness,-2170.0,6003369796940,Life extension,empty,Hobbies and activities,8.972362984556062,22.70503284903057,23.867361558110083
Education,-2171.0,6003001873373,Old French,Local Business,Lifestyle and culture,-0.06284421939175053,20.06387709348809,17.351640276755653
Arts & Entertainment,-2172.0,6002965758246,britney spears,Musician/Band,News and entertainment,-8.53859818794372,23.111957922574422,23.792745457013112
News,-2173.0,6003271698448,Sayidaty,empty,News and entertainment,9.20848282522279,-3.810221881351204,-9.576525049224848
Arts & Entertainment,-2174.0,6003258390157,Jennifer Aniston,Artist,People,37.02448811825689,52.141164661806044,48.288479269129326
Law Government & Politics,-2175.0,6003198264167,Rafael Correa,Politician,People,2.4994214358868905,26.55962194639608,27.768447975119326
Arts & Entertainment,-2176.0,6003445432080,Violin,empty,News and entertainment,-55.25206300524429,5.953914545027798,4.23546091362315
Travel,-2177.0,6003050911756,Honeymoon,empty,Hobbies and activities,1.7990136260555503,3.564620154830634,4.681647387575434
Travel,-2178.0,6002971939374,Canary Islands,empty,empty,2.583050187078523,11.434949585376392,11.250463067853552
Shopping,-2179.0,6003278035980,Opal,empty,Shopping and fashion,0.5234142662378035,-1.4127127080479376,1.5983225502347396
Religion & Spirituality,-2180.0,6003224854345,Mantra,empty,Lifestyle and culture,4.1853643171349635,15.110820621759348,17.797420248517604
Law Government & Politics,-2181.0,6003145047166,Departments of France,empty,"Travel, places and events",2.1911678060442648,31.407936064935527,31.433902103265375
Religion & Spirituality,-2182.0,6003149915436,Joyce Meyer,Author,People,3.417999039249139,3.874461516539169,4.40674253666176
Arts & Entertainment,-2183.0,6003392035743,corridos,Local Business,News and entertainment,3.499004214642425,15.126515909452984,14.775268932960845
Pets,-2184.0,6002933808973,Litter box,empty,Hobbies and activities,9.058712525778677,17.254426106346457,17.54548269147623
Food & Drink,-2185.0,6002898253762,Theobroma cacao,empty,Food and drink,0.5179901617343203,1.5417227380072243,2.258085845187441
Education,-2186.0,6003285423941,Çocuk Gelişimi ve Eğitimi,Tutor/Teacher,empty,7.613108589258312,6.798520987623636,8.517865041766044
